n,ngram,support,errors,error_rate
3,atl,13,8,0.6153846153846154
3,irm,12,5,0.4166666666666667
3,tie,12,9,0.75
3,gna,12,8,0.6666666666666666
3,jiv,12,4,0.3333333333333333
3,oga,12,10,0.8333333333333334
3,joo,12,2,0.16666666666666666
3,nke,12,7,0.5833333333333334
3,ous,12,10,0.8333333333333334
3,abe,12,7,0.5833333333333334
3,rme,12,7,0.5833333333333334
3,bul,12,6,0.5
3,sik,12,5,0.4166666666666667
3,hua,12,7,0.5833333333333334
3,lib,12,8,0.6666666666666666
3,lha,12,8,0.6666666666666666
3,hmi,12,9,0.75
3,dri,12,5,0.4166666666666667
3,epa,12,4,0.3333333333333333
3,ikr,12,7,0.5833333333333334
3,pul,12,5,0.4166666666666667
3,kiy,12,6,0.5
3,nci,12,11,0.9166666666666666
3,ivi,12,6,0.5
3,loo,12,5,0.4166666666666667
3,bhe,12,7,0.5833333333333334
3,abi,12,7,0.5833333333333334
3,imm,12,11,0.9166666666666666
3,aip,12,8,0.6666666666666666
3,eec,12,7,0.5833333333333334
3,ire,12,6,0.5
3,idi,12,11,0.9166666666666666
3,faa,12,7,0.5833333333333334
3,pek,12,10,0.8333333333333334
3,amj,12,5,0.4166666666666667
3,kru,12,4,0.3333333333333333
3,lma,12,7,0.5833333333333334
3,not,12,6,0.5
3,dav,12,9,0.75
3,tec,12,6,0.5
3,too,12,9,0.75
3,ode,12,6,0.5
3,mma,12,7,0.5833333333333334
3,lwa,12,8,0.6666666666666666
3,eja,12,4,0.3333333333333333
3,iko,12,6,0.5
3,ser,12,7,0.5833333333333334
3,lae,12,8,0.6666666666666666
3,hem,12,8,0.6666666666666666
3,ruk,12,8,0.6666666666666666
3,duk,12,7,0.5833333333333334
3,rja,12,7,0.5833333333333334
3,nni,12,9,0.75
3,amk,12,6,0.5
3,abd,12,7,0.5833333333333334
3,tne,12,5,0.4166666666666667
3,tyo,12,8,0.6666666666666666
3,fer,12,11,0.9166666666666666
3,ahl,12,5,0.4166666666666667
3,ess,12,8,0.6666666666666666
3,mil,12,7,0.5833333333333334
3,sul,12,9,0.75
3,inc,12,6,0.5
3,fra,12,10,0.8333333333333334
3,eld,12,8,0.6666666666666666
3,aln,12,5,0.4166666666666667
3,can,12,9,0.75
3,rso,12,8,0.6666666666666666
3,hea,12,11,0.9166666666666666
3,lid,12,7,0.5833333333333334
3,pus,12,5,0.4166666666666667
3,rbh,12,7,0.5833333333333334
3,ahn,12,9,0.75
3,lyu,11,11,1.0
3,jud,11,9,0.8181818181818182
3,aug,11,10,0.9090909090909091
3,api,11,5,0.45454545454545453
3,ito,11,6,0.5454545454545454
3,lor,11,8,0.7272727272727273
3,edh,11,11,1.0
3,hsh,11,5,0.45454545454545453
3,dag,11,9,0.8181818181818182
3,aku,11,6,0.5454545454545454
3,out,11,9,0.8181818181818182
3,nuk,11,5,0.45454545454545453
3,uns,11,9,0.8181818181818182
3,rve,11,7,0.6363636363636364
3,erv,11,10,0.9090909090909091
3,rij,11,6,0.5454545454545454
3,jiy,11,6,0.5454545454545454
3,bol,11,6,0.5454545454545454
3,nup,11,6,0.5454545454545454
3,swe,11,7,0.6363636363636364
3,rel,11,4,0.36363636363636365
3,orm,11,10,0.9090909090909091
3,mna,11,5,0.45454545454545453
3,rni,11,4,0.36363636363636365
3,ths,11,6,0.5454545454545454
3,sio,11,6,0.5454545454545454
3,viv,11,6,0.5454545454545454
3,ted,11,5,0.45454545454545453
3,rpa,11,5,0.45454545454545453
3,ots,11,6,0.5454545454545454
3,ije,11,7,0.6363636363636364
3,tts,11,8,0.7272727272727273
3,ova,11,7,0.6363636363636364
3,mpu,11,3,0.2727272727272727
3,rip,11,9,0.8181818181818182
3,pic,11,5,0.45454545454545453
3,sud,11,5,0.45454545454545453
3,ntu,11,8,0.7272727272727273
3,owe,11,7,0.6363636363636364
3,mam,11,4,0.36363636363636365
3,ome,11,2,0.18181818181818182
3,roc,11,9,0.8181818181818182
3,hos,11,2,0.18181818181818182
3,ppa,11,9,0.8181818181818182
3,bas,11,5,0.45454545454545453
3,mod,11,6,0.5454545454545454
3,utr,11,7,0.6363636363636364
3,sse,11,10,0.9090909090909091
3,chn,11,7,0.6363636363636364
3,ike,11,5,0.45454545454545453
3,map,11,8,0.7272727272727273
3,ret,11,8,0.7272727272727273
3,kot,11,5,0.45454545454545453
3,rba,11,7,0.6363636363636364
3,kul,11,5,0.45454545454545453
3,ivy,11,6,0.5454545454545454
3,jaj,11,8,0.7272727272727273
3,niv,11,5,0.45454545454545453
3,mel,11,6,0.5454545454545454
3,ork,11,6,0.5454545454545454
3,iye,11,4,0.36363636363636365
3,ial,11,5,0.45454545454545453
3,hic,11,8,0.7272727272727273
3,llo,11,8,0.7272727272727273
3,mav,11,7,0.6363636363636364
3,dub,11,5,0.45454545454545453
3,tit,11,7,0.6363636363636364
3,tac,11,10,0.9090909090909091
3,gav,11,7,0.6363636363636364
3,kol,11,3,0.2727272727272727
3,lot,11,11,1.0
3,rok,11,6,0.5454545454545454
3,ute,11,6,0.5454545454545454
3,lem,11,6,0.5454545454545454
3,rea,11,8,0.7272727272727273
3,thu,11,10,0.9090909090909091
3,bin,11,9,0.8181818181818182
3,tle,11,8,0.7272727272727273
3,ben,11,7,0.6363636363636364
3,por,11,6,0.5454545454545454
3,oll,11,6,0.5454545454545454
3,gla,11,7,0.6363636363636364
3,lch,11,4,0.36363636363636365
3,sni,11,10,0.9090909090909091
3,meh,11,3,0.2727272727272727
3,shp,11,3,0.2727272727272727
3,ege,10,5,0.5
3,mta,10,7,0.7
3,div,10,6,0.6
3,mka,10,8,0.8
3,ngo,10,5,0.5
3,eeh,10,9,0.9
3,bab,10,7,0.7
3,ese,10,9,0.9
3,dwi,10,4,0.4
3,hac,10,3,0.3
3,dip,10,8,0.8
3,ndu,10,6,0.6
3,hyo,10,9,0.9
3,som,10,7,0.7
3,mva,10,6,0.6
3,rae,10,7,0.7
3,law,10,8,0.8
3,sac,10,7,0.7
3,uli,10,7,0.7
3,nok,10,4,0.4
3,asm,10,6,0.6
3,sma,10,6,0.6
3,opi,10,2,0.2
3,leg,10,3,0.3
3,mme,10,7,0.7
3,ohi,10,4,0.4
3,saf,10,8,0.8
3,hni,10,4,0.4
3,dna,10,5,0.5
3,jis,10,7,0.7
3,thn,10,1,0.1
3,yeg,10,4,0.4
3,jon,10,5,0.5
3,jak,10,6,0.6
3,avo,10,4,0.4
3,lia,10,6,0.6
3,lpu,10,3,0.3
3,pon,10,6,0.6
3,mbh,10,6,0.6
3,nih,10,4,0.4
3,ery,10,7,0.7
3,apn,10,1,0.1
3,olt,10,4,0.4
3,jba,10,7,0.7
3,hsa,10,8,0.8
3,rha,10,7,0.7
3,ien,10,6,0.6
3,gam,10,7,0.7
3,cia,10,6,0.6
3,avv,10,6,0.6
3,vva,10,6,0.6
3,rih,10,4,0.4
3,sas,10,9,0.9
3,kir,10,7,0.7
3,fat,10,7,0.7
3,dht,10,7,0.7
3,spa,10,7,0.7
3,inh,10,4,0.4
3,bea,10,8,0.8
3,mbi,10,6,0.6
3,auk,10,4,0.4
3,viy,10,5,0.5
3,vit,10,8,0.8
3,ahr,10,6,0.6
3,kau,10,5,0.5
3,eha,10,5,0.5
3,fie,10,6,0.6
3,ury,10,6,0.6
3,ney,10,8,0.8
3,utl,10,3,0.3
3,asn,10,9,0.9
3,aei,10,1,0.1
3,hpa,10,3,0.3
3,yei,10,8,0.8
3,urw,9,6,0.6666666666666666
3,mra,9,6,0.6666666666666666
3,kav,9,5,0.5555555555555556
3,ean,9,9,1.0
3,ugu,9,6,0.6666666666666666
3,unj,9,8,0.8888888888888888
3,otr,9,7,0.7777777777777778
3,phi,9,7,0.7777777777777778
3,tek,9,4,0.4444444444444444
3,onk,9,2,0.2222222222222222
3,vip,9,6,0.6666666666666666
3,hte,9,6,0.6666666666666666
3,ooc,9,3,0.3333333333333333
3,nus,9,1,0.1111111111111111
3,ibr,9,7,0.7777777777777778
3,tom,9,8,0.8888888888888888
3,rpu,9,4,0.4444444444444444
3,rns,9,7,0.7777777777777778
3,gba,9,7,0.7777777777777778
3,aau,9,8,0.8888888888888888
3,sau,9,7,0.7777777777777778
3,lig,9,6,0.6666666666666666
3,gol,9,6,0.6666666666666666
3,alg,9,8,0.8888888888888888
3,ole,9,5,0.5555555555555556
3,rmo,9,8,0.8888888888888888
3,amn,9,5,0.5555555555555556
3,nao,9,3,0.3333333333333333
3,gur,9,6,0.6666666666666666
3,lip,9,4,0.4444444444444444
3,unn,9,5,0.5555555555555556
3,aij,9,8,0.8888888888888888
3,adp,9,4,0.4444444444444444
3,cra,9,7,0.7777777777777778
3,ams,9,8,0.8888888888888888
3,yee,9,6,0.6666666666666666
3,maj,9,8,0.8888888888888888
3,nab,9,8,0.8888888888888888
3,ipr,9,6,0.6666666666666666
3,nyu,9,5,0.5555555555555556
3,yut,9,4,0.4444444444444444
3,rre,9,4,0.4444444444444444
3,azi,9,7,0.7777777777777778
3,kil,9,6,0.6666666666666666
3,naw,9,8,0.8888888888888888
3,yor,9,8,0.8888888888888888
3,rde,9,2,0.2222222222222222
3,amv,9,6,0.6666666666666666
3,alw,9,6,0.6666666666666666
3,yaw,9,5,0.5555555555555556
3,bis,9,8,0.8888888888888888
3,tay,9,6,0.6666666666666666
3,aib,9,8,0.8888888888888888
3,suj,9,6,0.6666666666666666
3,jod,9,4,0.4444444444444444
3,suc,9,4,0.4444444444444444
3,mid,9,6,0.6666666666666666
3,hti,9,4,0.4444444444444444
3,hug,9,4,0.4444444444444444
3,isi,9,6,0.6666666666666666
3,sel,9,4,0.4444444444444444
3,lie,9,8,0.8888888888888888
3,rek,9,6,0.6666666666666666
3,bik,9,5,0.5555555555555556
3,ern,9,6,0.6666666666666666
3,com,9,7,0.7777777777777778
3,oth,9,8,0.8888888888888888
3,elo,9,5,0.5555555555555556
3,umm,9,7,0.7777777777777778
3,vap,9,5,0.5555555555555556
3,gri,9,6,0.6666666666666666
3,cer,9,5,0.5555555555555556
3,riw,9,5,0.5555555555555556
3,ssa,9,8,0.8888888888888888
3,rge,9,1,0.1111111111111111
3,wor,9,3,0.3333333333333333
3,hod,9,7,0.7777777777777778
3,mic,9,5,0.5555555555555556
3,roj,9,5,0.5555555555555556
3,vay,9,7,0.7777777777777778
3,pid,9,9,1.0
3,amd,9,5,0.5555555555555556
3,lik,9,6,0.6666666666666666
3,pet,9,4,0.4444444444444444
3,tug,9,4,0.4444444444444444
3,del,9,5,0.5555555555555556
3,skr,9,1,0.1111111111111111
3,jhu,9,4,0.4444444444444444
3,hig,9,4,0.4444444444444444
3,eno,9,7,0.7777777777777778
3,elt,9,5,0.5555555555555556
3,ble,9,5,0.5555555555555556
3,sco,9,6,0.6666666666666666
3,lls,9,6,0.6666666666666666
3,nor,9,5,0.5555555555555556
3,alh,9,7,0.7777777777777778
3,alb,9,7,0.7777777777777778
3,ehr,9,4,0.4444444444444444
3,peh,9,5,0.5555555555555556
3,hus,9,5,0.5555555555555556
3,sya,9,8,0.8888888888888888
3,alv,9,5,0.5555555555555556
3,asy,9,9,1.0
3,mej,9,6,0.6666666666666666
3,rsi,8,5,0.625
3,awi,8,3,0.375
3,yus,8,6,0.75
3,adu,8,6,0.75
3,dre,8,5,0.625
3,vna,8,0,0.0
3,pik,8,1,0.125
3,hog,8,4,0.5
3,olk,8,2,0.25
3,gas,8,3,0.375
3,hek,8,6,0.75
3,tex,8,3,0.375
3,jab,8,5,0.625
3,mes,8,1,0.125
3,agb,8,6,0.75
3,dvi,8,3,0.375
3,kwa,8,5,0.625
3,nia,8,6,0.75
3,zil,8,1,0.125
3,cch,8,5,0.625
3,how,8,8,1.0
3,owa,8,6,0.75
3,jne,8,3,0.375
3,lmo,8,5,0.625
3,kto,8,4,0.5
3,rec,8,4,0.5
3,eco,8,4,0.5
3,jil,8,2,0.25
3,ahs,8,5,0.625
3,els,8,6,0.75
3,kac,8,5,0.625
3,awe,8,3,0.375
3,bac,8,2,0.25
3,neu,8,7,0.875
3,gic,8,4,0.5
3,npa,8,2,0.25
3,gus,8,8,1.0
3,eeg,8,4,0.5
3,gau,8,5,0.625
3,urt,8,6,0.75
3,hba,8,5,0.625
3,asv,8,4,0.5
3,yud,8,4,0.5
3,dhn,8,5,0.625
3,uar,8,7,0.875
3,adn,8,5,0.625
3,eew,8,6,0.75
3,tab,8,3,0.375
3,vam,8,5,0.625
3,meg,8,2,0.25
3,yot,8,4,0.5
3,hno,8,2,0.25
3,dos,8,6,0.75
3,mpo,8,7,0.875
3,aup,8,7,0.875
3,aft,8,5,0.625
3,wya,8,3,0.375
3,bic,8,5,0.625
3,leb,8,5,0.625
3,atp,8,2,0.25
3,lly,8,5,0.625
3,lic,8,3,0.375
3,rer,8,4,0.5
3,omi,8,4,0.5
3,ird,8,2,0.25
3,unk,8,4,0.5
3,jit,8,5,0.625
3,jja,8,4,0.5
3,wab,8,2,0.25
3,but,8,5,0.625
3,ipl,8,8,1.0
3,teb,8,8,1.0
3,mda,8,6,0.75
3,orv,8,6,0.75
3,cto,8,7,0.875
3,wes,8,4,0.5
3,vib,8,4,0.5
3,wak,8,3,0.375
3,alc,8,3,0.375
3,bun,8,4,0.5
3,oge,8,3,0.375
3,imi,8,0,0.0
3,lba,8,5,0.625
3,vah,8,6,0.75
3,rhi,8,6,0.75
3,hub,8,3,0.375
3,kis,8,4,0.5
3,iss,8,7,0.875
3,foo,8,3,0.375
3,ahk,8,5,0.625
3,odi,8,5,0.625
3,jer,8,6,0.75
3,dap,8,8,1.0
3,ual,8,6,0.75
3,ics,8,6,0.75
3,agn,8,6,0.75
3,saj,8,3,0.375
3,aml,8,4,0.5
3,ghi,8,2,0.25
3,gab,8,4,0.5
3,apd,8,6,0.75
3,soc,8,3,0.375
3,odo,8,7,0.875
3,asp,8,4,0.5
3,kit,8,3,0.375
3,pea,8,7,0.875
3,bdh,8,4,0.5
3,noo,8,3,0.375
3,sla,8,5,0.625
3,igh,8,5,0.625
3,cen,8,5,0.625
3,sil,8,4,0.5
3,upl,8,5,0.625
3,gto,8,7,0.875
3,mir,8,4,0.5
3,lte,8,3,0.375
3,tto,8,4,0.5
3,lac,8,5,0.625
3,dor,8,7,0.875
3,sum,8,4,0.5
3,dun,8,7,0.875
3,iso,8,5,0.625
3,eas,8,6,0.75
3,tia,8,5,0.625
3,sol,8,6,0.75
3,lim,8,3,0.375
3,eal,8,4,0.5
3,bet,8,7,0.875
3,edd,8,3,0.375
3,zar,8,8,1.0
3,inf,8,7,0.875
3,kus,8,4,0.5
3,ajm,8,5,0.625
3,fod,8,7,0.875
3,tey,8,6,0.75
3,ejb,8,5,0.625
3,tid,7,4,0.5714285714285714
3,rgh,7,5,0.7142857142857143
3,heg,7,2,0.2857142857142857
3,hiw,7,2,0.2857142857142857
3,ngn,7,4,0.5714285714285714
3,mou,7,4,0.5714285714285714
3,kva,7,3,0.42857142857142855
3,rej,7,4,0.5714285714285714
3,ajy,7,5,0.7142857142857143
3,yik,7,3,0.42857142857142855
3,kag,7,6,0.8571428571428571
3,ukr,7,4,0.5714285714285714
3,uko,7,2,0.2857142857142857
3,huc,7,5,0.7142857142857143
3,aym,7,6,0.8571428571428571
3,okt,7,4,0.5714285714285714
3,ngl,7,4,0.5714285714285714
3,agd,7,4,0.5714285714285714
3,uaa,7,2,0.2857142857142857
3,twa,7,3,0.42857142857142855
3,cor,7,4,0.5714285714285714
3,amy,7,3,0.42857142857142855
3,asw,7,4,0.5714285714285714
3,onc,7,3,0.42857142857142855
3,gor,7,3,0.42857142857142855
3,vab,7,5,0.7142857142857143
3,uva,7,3,0.42857142857142855
3,piy,7,4,0.5714285714285714
3,lek,7,5,0.7142857142857143
3,eej,7,3,0.42857142857142855
3,kun,7,3,0.42857142857142855
3,mbe,7,4,0.5714285714285714
3,rji,7,7,1.0
3,roh,7,1,0.14285714285714285
3,ebo,7,7,1.0
3,ask,7,3,0.42857142857142855
3,pec,7,6,0.8571428571428571
3,deh,7,4,0.5714285714285714
3,won,7,5,0.7142857142857143
3,taw,7,6,0.8571428571428571
3,lto,7,5,0.7142857142857143
3,saw,7,4,0.5714285714285714
3,daf,7,4,0.5714285714285714
3,win,7,3,0.42857142857142855
3,uke,7,4,0.5714285714285714
3,ses,7,6,0.8571428571428571
3,kte,7,6,0.8571428571428571
3,sso,7,6,0.8571428571428571
3,pos,7,3,0.42857142857142855
3,chy,7,6,0.8571428571428571
3,sup,7,4,0.5714285714285714
3,ghe,7,2,0.2857142857142857
3,dro,7,3,0.42857142857142855
3,aic,7,5,0.7142857142857143
3,ajj,7,4,0.5714285714285714
3,adk,7,4,0.5714285714285714
3,ibu,7,5,0.7142857142857143
3,iph,7,6,0.8571428571428571
3,anz,7,3,0.42857142857142855
3,urd,7,5,0.7142857142857143
3,bes,7,1,0.14285714285714285
3,liv,7,4,0.5714285714285714
3,omp,7,6,0.8571428571428571
3,wai,7,6,0.8571428571428571
3,hho,7,4,0.5714285714285714
3,hom,7,4,0.5714285714285714
3,swi,7,5,0.7142857142857143
3,ngs,7,6,0.8571428571428571
3,laf,7,7,1.0
3,jul,7,5,0.7142857142857143
3,ulk,7,5,0.7142857142857143
3,off,7,7,1.0
3,jik,7,3,0.42857142857142855
3,kor,7,5,0.7142857142857143
3,erm,7,6,0.8571428571428571
3,waj,7,5,0.7142857142857143
3,tau,7,5,0.7142857142857143
3,sag,7,5,0.7142857142857143
3,los,7,5,0.7142857142857143
3,lou,7,7,1.0
3,llu,7,5,0.7142857142857143
3,ici,7,5,0.7142857142857143
3,ael,7,7,1.0
3,chk,7,5,0.7142857142857143
3,ifi,7,4,0.5714285714285714
3,dep,7,5,0.7142857142857143
3,cro,7,5,0.7142857142857143
3,cin,7,7,1.0
3,nij,7,2,0.2857142857142857
3,awr,7,4,0.5714285714285714
3,avs,7,2,0.2857142857142857
3,eef,7,4,0.5714285714285714
3,sut,7,4,0.5714285714285714
3,hie,7,5,0.7142857142857143
3,ilo,7,7,1.0
3,oss,7,7,1.0
3,bod,7,2,0.2857142857142857
3,nzi,7,3,0.42857142857142855
3,nov,7,2,0.2857142857142857
3,iru,7,4,0.5714285714285714
3,ipp,7,5,0.7142857142857143
3,its,7,3,0.42857142857142855
3,iza,7,6,0.8571428571428571
3,rio,7,4,0.5714285714285714
3,ilk,7,5,0.7142857142857143
3,cri,7,2,0.2857142857142857
3,rse,7,5,0.7142857142857143
3,mag,7,3,0.42857142857142855
3,lex,7,5,0.7142857142857143
3,ude,7,3,0.42857142857142855
3,nve,7,3,0.42857142857142855
3,jes,7,3,0.42857142857142855
3,gap,7,4,0.5714285714285714
3,igg,7,1,0.14285714285714285
3,oly,7,5,0.7142857142857143
3,dhr,7,4,0.5714285714285714
3,nds,7,4,0.5714285714285714
3,ugh,7,5,0.7142857142857143
3,pka,7,2,0.2857142857142857
3,yod,7,5,0.7142857142857143
3,mpr,7,6,0.8571428571428571
3,dge,7,5,0.7142857142857143
3,lea,7,6,0.8571428571428571
3,erc,7,6,0.8571428571428571
3,aci,7,5,0.7142857142857143
3,dol,7,2,0.2857142857142857
3,own,7,4,0.5714285714285714
3,lum,7,3,0.42857142857142855
3,bec,7,2,0.2857142857142857
3,coo,7,4,0.5714285714285714
3,pel,7,1,0.14285714285714285
3,raf,7,5,0.7142857142857143
3,abr,7,5,0.7142857142857143
3,sea,7,5,0.7142857142857143
3,ajr,7,0,0.0
3,lne,7,2,0.2857142857142857
3,ehn,7,3,0.42857142857142855
3,pne,7,2,0.2857142857142857
3,loc,7,3,0.42857142857142855
3,idw,6,4,0.6666666666666666
3,adm,6,3,0.5
3,wir,6,2,0.3333333333333333
3,eea,6,6,1.0
3,eaa,6,6,1.0
3,uen,6,5,0.8333333333333334
3,dul,6,2,0.3333333333333333
3,gma,6,6,1.0
3,hdh,6,3,0.5
3,rud,6,1,0.16666666666666666
3,avn,6,0,0.0
3,try,6,5,0.8333333333333334
3,nra,6,3,0.5
3,lkh,6,3,0.5
3,auj,6,2,0.3333333333333333
3,adb,6,3,0.5
3,nio,6,4,0.6666666666666666
3,onv,6,4,0.6666666666666666
3,phe,6,4,0.6666666666666666
3,num,6,2,0.3333333333333333
3,ids,6,5,0.8333333333333334
3,gum,6,5,0.8333333333333334
3,gel,6,5,0.8333333333333334
3,vim,6,1,0.16666666666666666
3,jut,6,2,0.3333333333333333
3,nen,6,4,0.6666666666666666
3,ahy,6,3,0.5
3,sou,6,5,0.8333333333333334
3,ekr,6,4,0.6666666666666666
3,nbh,6,2,0.3333333333333333
3,adt,6,2,0.3333333333333333
3,mwa,6,5,0.8333333333333334
3,cre,6,4,0.6666666666666666
3,iar,6,6,1.0
3,daw,6,4,0.6666666666666666
3,rgd,6,3,0.5
3,acc,6,2,0.3333333333333333
3,jna,6,3,0.5
3,ipo,6,4,0.6666666666666666
3,gda,6,3,0.5
3,mdh,6,4,0.6666666666666666
3,waf,6,5,0.8333333333333334
3,sri,6,0,0.0
3,ajs,6,1,0.16666666666666666
3,mug,6,1,0.16666666666666666
3,esi,6,2,0.3333333333333333
3,bav,6,4,0.6666666666666666
3,hda,6,5,0.8333333333333334
3,kae,6,4,0.6666666666666666
3,zee,6,4,0.6666666666666666
3,ngu,6,6,1.0
3,eur,6,3,0.5
3,ogr,6,4,0.6666666666666666
3,jim,6,4,0.6666666666666666
3,thh,6,4,0.6666666666666666
3,kik,6,1,0.16666666666666666
3,ulm,6,3,0.5
3,uty,6,2,0.3333333333333333
3,wik,6,4,0.6666666666666666
3,skh,6,3,0.5
3,vek,6,2,0.3333333333333333
3,tsh,6,4,0.6666666666666666
3,ipt,6,6,1.0
3,urr,6,5,0.8333333333333334
3,baz,6,4,0.6666666666666666
3,dum,6,5,0.8333333333333334
3,tok,6,3,0.5
3,oks,6,5,0.8333333333333334
3,ict,6,2,0.3333333333333333
3,ism,6,0,0.0
3,isv,6,4,0.6666666666666666
3,dhk,6,5,0.8333333333333334
3,ndt,6,5,0.8333333333333334
3,irc,6,6,1.0
3,gut,6,4,0.6666666666666666
3,rbi,6,6,1.0
3,tod,6,4,0.6666666666666666
3,org,6,4,0.6666666666666666
3,nut,6,3,0.5
3,vij,6,5,0.8333333333333334
3,tem,6,4,0.6666666666666666
3,yah,6,3,0.5
3,upe,6,3,0.5
3,mud,6,3,0.5
3,gik,6,5,0.8333333333333334
3,thr,6,4,0.6666666666666666
3,mch,6,0,0.0
3,lme,6,6,1.0
3,ors,6,4,0.6666666666666666
3,row,6,4,0.6666666666666666
3,dla,6,2,0.3333333333333333
3,obs,6,6,1.0
3,qua,6,5,0.8333333333333334
3,ebu,6,2,0.3333333333333333
3,fad,6,6,1.0
3,git,6,6,1.0
3,edo,6,3,0.5
3,fla,6,3,0.5
3,aff,6,5,0.8333333333333334
3,mot,6,3,0.5
3,suk,6,6,1.0
3,jhi,6,5,0.8333333333333334
3,fic,6,5,0.8333333333333334
3,zaa,6,4,0.6666666666666666
3,nay,6,4,0.6666666666666666
3,dne,6,4,0.6666666666666666
3,led,6,3,0.5
3,erg,6,2,0.3333333333333333
3,nle,6,5,0.8333333333333334
3,mri,6,1,0.16666666666666666
3,lur,6,5,0.8333333333333334
3,jav,6,5,0.8333333333333334
3,luj,6,4,0.6666666666666666
3,uee,6,6,1.0
3,epe,6,5,0.8333333333333334
3,iry,6,2,0.3333333333333333
3,yna,6,3,0.5
3,nfr,6,6,1.0
3,nub,6,1,0.16666666666666666
3,urb,6,4,0.6666666666666666
3,iji,6,5,0.8333333333333334
3,pam,6,4,0.6666666666666666
3,abb,6,3,0.5
3,inn,6,3,0.5
3,upp,6,5,0.8333333333333334
3,tiw,6,2,0.3333333333333333
3,hle,6,4,0.6666666666666666
3,gni,6,3,0.5
3,bay,6,4,0.6666666666666666
3,dva,6,2,0.3333333333333333
3,pru,6,3,0.5
3,rto,6,6,1.0
3,duc,6,4,0.6666666666666666
3,aub,6,1,0.16666666666666666
3,ngk,6,5,0.8333333333333334
3,tva,6,3,0.5
3,dta,6,3,0.5
3,neg,6,3,0.5
3,ijy,6,1,0.16666666666666666
3,igu,6,4,0.6666666666666666
3,rje,6,4,0.6666666666666666
3,tev,6,3,0.5
3,aze,6,6,1.0
3,tig,6,3,0.5
3,ooj,6,4,0.6666666666666666
3,mut,6,6,1.0
3,cie,6,3,0.5
3,vru,6,3,0.5
3,asu,6,3,0.5
3,chr,6,4,0.6666666666666666
3,rim,6,3,0.5
3,nts,6,5,0.8333333333333334
3,khn,6,3,0.5
3,sec,6,5,0.8333333333333334
3,uct,6,2,0.3333333333333333
3,lya,6,3,0.5
3,ime,6,2,0.3333333333333333
3,fan,6,6,1.0
3,top,6,2,0.3333333333333333
3,ead,6,6,1.0
3,spr,6,4,0.6666666666666666
3,orr,6,2,0.3333333333333333
3,rlo,6,6,1.0
3,lyn,6,1,0.16666666666666666
3,rke,6,3,0.5
3,wer,6,1,0.16666666666666666
3,cka,6,5,0.8333333333333334
3,obe,6,5,0.8333333333333334
3,exa,6,3,0.5
3,sch,6,6,1.0
3,cas,6,5,0.8333333333333334
3,isc,6,5,0.8333333333333334
3,que,6,6,1.0
3,ido,6,5,0.8333333333333334
3,rry,6,2,0.3333333333333333
3,qui,6,1,0.16666666666666666
3,ayn,6,3,0.5
3,ngt,6,4,0.6666666666666666
3,dso,6,4,0.6666666666666666
3,ruc,6,4,0.6666666666666666
3,rle,6,5,0.8333333333333334
3,rei,6,5,0.8333333333333334
3,bos,6,4,0.6666666666666666
3,ssi,6,5,0.8333333333333334
3,sie,6,5,0.8333333333333334
3,nel,6,2,0.3333333333333333
3,tru,6,4,0.6666666666666666
3,gao,6,4,0.6666666666666666
3,tul,6,3,0.5
3,jra,6,0,0.0
3,rug,6,5,0.8333333333333334
3,mla,6,4,0.6666666666666666
3,zam,6,4,0.6666666666666666
3,isl,6,4,0.6666666666666666
3,tag,6,4,0.6666666666666666
3,tej,6,1,0.16666666666666666
3,tpa,6,2,0.3333333333333333
3,hro,6,3,0.5
3,gaj,6,4,0.6666666666666666
3,rmu,6,6,1.0
3,xal,6,4,0.6666666666666666
3,jma,6,4,0.6666666666666666
3,sli,6,2,0.3333333333333333
3,yit,6,6,1.0
3,ryo,6,3,0.5
3,ulo,6,5,0.8333333333333334
3,ksi,5,4,0.8
3,ilm,5,2,0.4
3,amt,5,5,1.0
3,nig,5,3,0.6
3,ext,5,4,0.8
3,mru,5,1,0.2
3,kre,5,2,0.4
3,anr,5,4,0.8
3,ign,5,3,0.6
3,dba,5,2,0.4
3,ony,5,4,0.8
3,ayk,5,2,0.4
3,ktr,5,5,1.0
3,msh,5,3,0.6
3,opr,5,3,0.6
3,hey,5,4,0.8
3,reb,5,3,0.6
3,awn,5,2,0.4
3,bst,5,2,0.4
3,dut,5,5,1.0
3,yac,5,3,0.6
3,elb,5,3,0.6
3,lbh,5,4,0.8
3,deo,5,5,1.0
3,tih,5,3,0.6
3,awy,5,3,0.6
3,atw,5,2,0.4
3,osi,5,4,0.8
3,dib,5,4,0.8
3,ivo,5,0,0.0
3,oul,5,3,0.6
3,mya,5,1,0.2
3,dew,5,3,0.6
3,hnu,5,1,0.2
3,upu,5,1,0.2
3,sor,5,3,0.6
3,agu,5,4,0.8
3,maz,5,5,1.0
3,yag,5,5,1.0
3,eke,5,1,0.2
3,ubu,5,3,0.6
3,ajh,5,5,1.0
3,ooh,5,3,0.6
3,yun,5,4,0.8
3,kao,5,2,0.4
3,ymo,5,4,0.8
3,dde,5,3,0.6
3,nim,5,3,0.6
3,stu,5,3,0.6
3,enr,5,1,0.2
3,yop,5,2,0.4
3,osp,5,5,1.0
3,bio,5,4,0.8
3,oji,5,4,0.8
3,vav,5,3,0.6
3,rkh,5,1,0.2
